,url,headline,rating,date
22,/factchecks/2021/feb/22/cory-booker/sen-cory-booker-right-about-legacy-usda-bias-again/,"“There is a direct connection between discriminatory policies within the USDA and the enormous land loss we have seen among Black farmers over the past century.""",true,22-02-2021
23,/factchecks/2021/feb/22/joe-biden/do-majority-republicans-support-bidens-19-trillion/,"“The vast majority of the American people” support Biden’s $1.9 trillion rescue plan, “including a majority of Republicans.”",half-true,22-02-2021
24,/factchecks/2021/feb/19/buck-sexton/conservative-talk-show-host-falsely-claims-science/,"The science says “open the schools, stop wearing masks outside, and everyone at low risk should start living normal lives.""",false,19-02-2021
25,/factchecks/2021/feb/19/facebook-posts/no-joe-biden-wasnt-silent-or-inactive-texas-freeze/,Says Joe Biden didn’t act in response to the emergency in Texas.,false,19-02-2021
26,/factchecks/2021/feb/19/viral-image/texas-energy-company-accidentally-billed-customers/,"A Texas energy company billed a customer more than $200,000.",half-true,19-02-2021
27,/factchecks/2021/feb/19/facebook-posts/facebook-post-misleads-about-tax-bill-breakdown/,"“If you make $50,000/year, $36 of your taxes goes to food stamps. $4,000 goes to corporate subsidies.”",false,19-02-2021
28,/factchecks/2021/feb/19/beto-orourke/beto-orourke-said-texas-was-warned-years-about-pow/,"“Energy experts and State House Dems, among others, were warning of this (the Texas power blackout) for years.”",true,19-02-2021
29,/factchecks/2021/feb/19/facebook-posts/trumps-second-impeachment-did-not-cost-33-million/,"Donald Trump's second impeachment ""cost $33 million.""",false,19-02-2021
0,/factchecks/2021/feb/19/viral-image/no-ted-cruz-didnt-tweet-hed-believe-climate-change/,"Says Ted Cruz tweeted, “I’ll believe in climate change when Texas freezes over.”",false,19-02-2021
1,/factchecks/2021/feb/19/facebook-posts/no-snow-isnt-government-generated-what-snowball-do/,The snow is government-generated or fake.,pants-fire,19-02-2021
2,/factchecks/2021/feb/19/facebook-posts/no-indoor-ice-mass-photo-not-february-2021-texas-w/,Photo shows an ice mass hanging inside a Houston home during Texas winter storms.,false,19-02-2021
3,/factchecks/2021/feb/19/greg-abbott/fact-checking-texas-republicans-blackout-blame/,"""Our wind and our solar got shut down ... and that thrust Texas into this situation where it was lacking power at a statewide basis.”",false,19-02-2021
4,/factchecks/2021/feb/19/facebook-posts/no-fema-not-paying-hotel-rooms-winter-storm-victim/,“FEMA is paying for hotel rooms!!!” for Texas winter storm victims.,false,19-02-2021
5,/factchecks/2021/feb/19/scott-manley/no-bottled-water-doesnt-solve-all-problems-residen/,"“Nobody’s health is at risk right now” from PFAS contamination, as long as they are receiving bottled drinking water",false,19-02-2021
6,/factchecks/2021/feb/18/facebook-posts/no-biden-administration-not-helping-build-pipeline/,Says Joe Biden “helps build Afghanistan’s pipeline.”,false,18-02-2021
7,/factchecks/2021/feb/18/facebook-posts/yes-aversion-federal-regulation-drove-texas-isolat/,"""The Texas power grid is not part of the US power grid because they wanted to avoid federal regulation.”",true,18-02-2021
8,/factchecks/2021/feb/18/joe-biden/joe-bidens-town-hall-mistake-about-inflation-index/,"""If we kept (the minimum wage) indexed to inflation, people would be making $20 an hour right now.”",false,18-02-2021
9,/factchecks/2021/feb/18/ted-cruz/ted-cruzs-misleading-attack-alexandria-ocasio-cort/,Said Rep. Alexandria Ocasio-Cortez and her allies “blocked a resolution condemning anti-Semitism — which I passed unanimously in the Senate.”,barely-true,18-02-2021
10,/factchecks/2021/feb/18/joe-biden/joe-biden-exaggerates-support-among-economists-his/,"“There is a consensus among economists left, right, and center… that we can’t spend too much” on COVID-19 relief.",barely-true,18-02-2021
11,/factchecks/2021/feb/18/facebook-posts/do-bidens-executive-orders-have-any-effect-us-ener/,“The United States was energy independent in 2019 for the first time since 1957. In just 10 days we are sent back 50 years.”,barely-true,18-02-2021
12,/factchecks/2021/feb/18/facebook-posts/biden-would-move-some-ag-funds-climate-change-hed-/,Says Joe Biden “will redirect the $30 billion” that Donald Trump “left for U.S. farmers to ‘climate change.’”,barely-true,18-02-2021
13,/factchecks/2021/feb/18/billboard/how-are-cdc-north-carolina-treating-type-1-diabete/,“Gov Roy Cooper does not consider Type 1 diabetes an under lying health issue!”,false,17-02-2021
14,/factchecks/2021/feb/17/tiktok-posts/popular-tiktok-posts-mislead-details-anti-transgen/,"""Schools are trying to make a law that teachers can see girls' private parts to make sure they're not trans.""",barely-true,17-02-2021
15,/factchecks/2021/feb/17/tucker-carlson/tucker-carlson-falsely-blames-green-new-deal-wind-/,"“Unbeknownst to most people, the Green New Deal came to Texas; the power grid in the state became totally reliant on windmills.”",pants-fire,17-02-2021
16,/factchecks/2021/feb/17/ashley-hinson/joe-biden-border-wall-criticism-hits-mark-blanket-/,"President Joe Biden’s day one approach to immigration included ""blanket amnesty and halting border wall construction.""",half-true,17-02-2021
17,/factchecks/2021/feb/17/joe-biden/fact-checking-joe-bidens-claim-about-people-having/,"“For the first time in American history, if you're seeking asylum ... you can't do it from the United States. … You’ve got to seek asylum from abroad.”",barely-true,17-02-2021
18,/factchecks/2021/feb/16/mike-shirkey/michigan-senate-gop-leader-shirkey-falsely-claims-/,“Too many dead people voted” in Michigan,false,16-02-2021
19,/factchecks/2021/feb/16/facebook-posts/no-biden-has-not-signed-45-capital-gains-tax-or-in/,“Biden signs 45% capital gains tax. Kiss your inheritance goodbye.”,false,16-02-2021
20,/factchecks/2021/feb/16/facebook-posts/says-death-reports-federal-database-show-fatal-ris/,Says death reports in federal database show the fatal risk of COVID-19 vaccines.,barely-true,16-02-2021
21,/factchecks/2021/feb/16/kevin-sorbo/yes-california-requires-signature-verification-mai/,"“So California is requiring signature verification for Gavin Newsom’s recall, but didn’t require it for the mail in ballots.”",pants-fire,16-02-2021
22,/factchecks/2021/feb/16/facebook-posts/biden-did-not-plan-winter-storm-attack-texas/,"Says Joe Biden planned a winter storm as ""warfare, an attack on Texas by altering the jet stream.""",pants-fire,16-02-2021
23,/factchecks/2021/feb/16/viral-image/no-nasa-didnt-say-human-caused-climate-change-hoax/,“NASA admits that man-made climate change is a hoax!”,false,16-02-2021
24,/factchecks/2021/feb/16/mark-pocan/yes-ron-johnson-attended-impeachment-hearings/,Ron Johnson didn’t “show up” for a day of impeachment hearings.,pants-fire,16-02-2021
25,/factchecks/2021/feb/16/viral-image/no-photo-doesnt-show-frozen-uss-al-gore-global-war/, Photo shows the “USS Al Gore Global Warming Research Vessel” covered in ice.,false,16-02-2021
26,/factchecks/2021/feb/15/ron-johnson/yes-jan-6-capitol-assault-was-armed-insurrection/,Says Jan. 6 Capitol riot “didn’t seem like an armed insurrection.”,pants-fire,15-02-2021
27,/factchecks/2021/feb/15/facebook-posts/nabisco-plant-closures-arent-linked-biden-win-wont/,Says Nabisco is closing plants in Georgia and New Jersey and “moving to Mexico” because of Biden’s election.,false,15-02-2021
28,/factchecks/2021/feb/15/facebook-posts/keystone-xl-suspension-probably-wont-boost-oil-pri/,Says Joe Biden’s order stopping the Keystone pipeline “made oil more expensive for us to use.”,barely-true,15-02-2021
29,/factchecks/2021/feb/15/laura-ingraham/fact-checking-laura-ingrahams-claim-about-immigran/,"“You may not have stayed in a hotel in the past year, but illegals arriving since Biden’s inauguration, they get to stay free of charge.”",barely-true,15-02-2021
0,/factchecks/2021/feb/12/alma-adams/democrats-say-40-people-college-debt-didnt-get-deg/,“Almost 40% of borrowers with student loan debt didn't finish their degree.”,mostly-true,12-02-2021
1,/factchecks/2021/feb/12/michael-van-der-veen/trump-impeachment-defense-lawyer-wrongly-singles-o/,"After the Capitol insurrection, “one of the first people arrested was a leader of antifa.""",barely-true,12-02-2021
2,/factchecks/2021/feb/12/ron-desantis/no-indication-biden-administration-planning-shut-d/,Says Joe Biden “is trying to shut FL’s border.”,false,12-02-2021
3,/factchecks/2021/feb/12/greg-abbott/medicaid-not-directly-linked-abortions-texas/,“Innocent lives will be saved” by ending taxpayer funding of Planned Parenthood.,false,12-02-2021
4,/factchecks/2021/feb/12/dan-odonnell/no-absentee-rejection-rate-november-was-not-stunni/,November election data shows a “stunning anomaly in the rejection rate of absentee ballots.”,false,12-02-2021
5,/factchecks/2021/feb/12/illinois-republican-party/did-pritzker-prioritize-inmates-pols-and-college-k/,"“Pritzker’s Hierarchy of Vaccine Priorities” puts prisoners, politicians and college students ahead of “individuals with high-risk health factors, and everyone else.”",half-true,12-02-2021
6,/factchecks/2021/feb/12/gordon-hintz/wisconsin-assembly-minority-leader-right-relations/,"“We know mask mandates work. There’s enough evidence out there between counties that have done it and counties that haven’t.""",true,12-02-2021
7,/factchecks/2021/feb/12/kristi-noem/sd-governor-gives-state-high-marks-handling-pandem/,"South Dakota ""did have tragedies and we did have losses. But we also got through (the pandemic) better than virtually every other state.""",barely-true,12-02-2021
8,/factchecks/2021/feb/12/mark-walker/walker-exaggerates-effect-trump-drug-order-biden-f/,“President Biden is raising the prices of insulin and Epi-Pens on those with high costs and the uninsured.”,barely-true,11-02-2021
9,/factchecks/2021/feb/11/blog-posting/no-house-democrats-impeachment-video-did-not-viola/,“Manipulated Video used in House Impeachment Looks to Have VIOLATED House Rules”,false,11-02-2021
10,/factchecks/2021/feb/11/blog-posting/doctors-administering-covid-19-vaccines-arent-guil/,"Doctors and nurses who administer the coronavirus vaccine can be ""tried as war criminals.""",pants-fire,11-02-2021
11,/factchecks/2021/feb/11/mark-born/wisconsin-panel-did-back-vaccinations-prisoners-no/,"""The committee that advises @GovEvers and his department tasked with leading during this pandemic is recommending allowing prisoners to receive the vaccine before 65 year old grandma?”",half-true,11-02-2021
12,/factchecks/2021/feb/11/kevin-mccarthy/gop-house-leader-kevin-mccarthy-distorts-job-loss-/,"Raising the national minimum wage to $15 per hour “would destroy up to 3.7 million jobs.”
",false,11-02-2021
13,/factchecks/2021/feb/11/andrew-cuomo/does-new-york-get-less-federal-government-any-stat/,“No state gets back less from Washington than New York state.”,mostly-true,11-02-2021
14,/factchecks/2021/feb/11/facebook-posts/clinton-foundation-has-not-folded-2018-post-s-reci/,"""The Clinton Foundation folded.”",pants-fire,11-02-2021
15,/factchecks/2021/feb/10/viral-image/no-gorilla-glue-did-not-tweet-about-woman-who-used/,"Says Gorilla Glue tweeted, “Do not use our products on your f------ hair.”
",false,10-02-2021
16,/factchecks/2021/feb/10/facebook-posts/fact-checking-whether-biden-family-heavily-investe/,"""The Biden family is so heavily invested in oil and energy in other countries.""",barely-true,10-02-2021
17,/factchecks/2021/feb/10/facebook-posts/courts-have-affirmed-bidens-victory/,“Not one court has looked at the evidence and said that Biden legally won” the presidential election.,pants-fire,10-02-2021
18,/factchecks/2021/feb/10/joe-biden/fact-checking-bidens-claim-about-15-minimum-wage-a/," “If you're making less than $15 an hour, you're living below the poverty wage.”",half-true,10-02-2021
19,/factchecks/2021/feb/10/viral-image/photo-shows-tampa-mayor-maskless-september-not-sup/,Photo shows Tampa Mayor Jane Castor maskless at Super Bowl.,false,10-02-2021
20,/factchecks/2021/feb/09/facebook-posts/social-media-posts-wrong-about-origin-cracker-barr/,Says Cracker Barrel’s name has racist origins and its logo depicts a whip.,false,09-02-2021
21,/factchecks/2021/feb/09/blog-posting/trump-did-not-win-two-thirds-election-lawsuits-whe/,"""Trump Won Two-Thirds of Election Lawsuits Where Merits Considered""",false,09-02-2021
22,/factchecks/2021/feb/09/greg-kelly/newsmax-host-falsely-claims-only-one-person-died-c/,“Only one person died on that day” during the Jan. 6 U.S. Capitol riot.,false,09-02-2021
23,/factchecks/2021/feb/09/lee-merritt/covid-19-vaccines-were-not-released-states-until-a/,The COVID-19 vaccine “went out for distribution” in Nebraska “days before the FDA even said they were going to approve it.”,false,09-02-2021
24,/factchecks/2021/feb/09/facebook-posts/any-air-force-plane-ferrying-president-technically/,"“Biden’s Air Force One is not the same as Trump’s Air Force One,” which indicates Biden is not the real president.",pants-fire,09-02-2021
25,/factchecks/2021/feb/09/andrew-cuomo/cuomos-claim-about-new-yorks-below-average-nursing/,“But we’re below the national average in number of deaths in nursing homes.”,mostly-true,09-02-2021
26,/factchecks/2021/feb/09/viral-image/no-biden-wasnt-photographed-sleeping-his-oval-offi/,Photo shows Joe Biden asleep at his desk.,false,09-02-2021
27,/factchecks/2021/feb/09/richard-durbin/how-many-daca-recipients-are-essential-workers-ami/,"“More than 200,000 DACA recipients are essential infrastructure workers” including “41,700 DACA recipients in the healthcare industry”",mostly-true,09-02-2021
28,/factchecks/2021/feb/09/facebook-posts/jumbled-teach-man-fish-quote-attributed-joe-biden-/,"Says Joe Biden said, “Buy a man eat fish, he day, teach fish man, to a lifetime.""",pants-fire,09-02-2021
29,/factchecks/2021/feb/09/viral-image/no-michelle-obama-didnt-earn-doctorate-after-leavi/,Michelle Obama earned a doctorate after leaving the White House.,false,09-02-2021
0,/factchecks/2021/feb/09/facebook-posts/can-pfizer-and-moderna-end-pandemic-sharing-their-/,“Pfizer and Moderna could share their design with dozens of other pharma companies who stand ready to produce their vaccines and end the pandemic.”,barely-true,09-02-2021
1,/factchecks/2021/feb/08/facebook-posts/did-weeknd-flash-word-satan-during-his-super-bowl-/,"""Satan flashed in the halftime Super Bowl satanic ritual.""",false,08-02-2021
2,/factchecks/2021/feb/08/worldnetdaily/no-dr-anthony-fauci-did-not-fund-research-tied-cov/,"“New evidence ties COVID-19 creation to research funded by Fauci""",false,08-02-2021
3,/factchecks/2021/feb/08/facebook-posts/shell-announced-plans-cut-jobs-election/,"“Shell Oil laying off 9,000 workers” because of Joe Biden.",false,08-02-2021
4,/factchecks/2021/feb/08/blog-posting/no-toturted-children-werent-rescued-capitol-tunnel/,“Military rescues tortured children from tunnel beneath Capitol Hill.”,pants-fire,08-02-2021
5,/factchecks/2021/feb/08/steve-scalise/scalises-claim-unauthorized-immigrants-are-getting/,“Now (Biden) is saying that people who came here illegally can jump ahead of other Americans who have been waiting to get the vaccine.”,barely-true,08-02-2021
6,/factchecks/2021/feb/08/facebook-posts/no-vaping-demo-doesnt-prove-masks-dont-work-agains/,“Doctor proves masks don’t work” by vaping through them.,false,08-02-2021
7,/factchecks/2021/feb/05/blog-posting/no-cdc-isnt-inflating-coronavirus-statistics/,"""BUSTED: CDC Inflated COVID Numbers, Accused of Violating Federal Law""",false,05-02-2021
8,/factchecks/2021/feb/05/roy-cooper/cooper-exaggerates-immediate-effect-school-reopeni/,Says North Carolina bill to require in-person learning is “stripping out some of the health protocols that are in place.”,half-true,05-02-2021
9,/factchecks/2021/feb/05/gateway-pundit/video-does-not-provide-evidence-election-fraud-det/,“Newly discovered video shows late night deliveries of tens of thousands of illegal ballots 8 hours after deadline.”,false,05-02-2021
10,/factchecks/2021/feb/05/facebook-posts/no-evidence-covid-19-vaccinations-caused-deaths-se/,Seniors around the world who died from COVID vaccine are being improperly listed as “natural causes.”,false,05-02-2021
11,/factchecks/2021/feb/05/dccc-lgo/democratic-ad-ties-penn-congressman-trump-and-qano/,"Says Rep. Brian Fitzpatrick, R-Pa., “stood with Trump and the lies… He stood with QAnon, not you.”",barely-true,05-02-2021
12,/factchecks/2021/feb/05/rick-scott/sen-rick-scott-misrepresents-covid-19s-toll-state-/,"States are seeing increases in revenue, with an average decline of just 0.12% compared with 2019. Over half of states report positive growth, including California, New York, and Illinois.",barely-true,05-02-2021
13,/factchecks/2021/feb/05/facebook-posts/experts-credit-covid-response-sharp-decline-flu/,"“A Miracle! Only 23 Americans Tested Positive for Flu Last Week Compared to 14,657 Cases Reported Last Year at Same Time.”",half-true,05-02-2021
14,/factchecks/2021/feb/05/john-kerry/no-harvey-didnt-drop-more-water-houston-flows-over/,Says that Hurricane Harvey “dropped more water on Houston in five days than goes over Niagara Falls in a year.”,false,05-02-2021
15,/factchecks/2021/feb/05/facebook-posts/social-media-post-misleads-analysis-trump-tax-bill/,"Under the 2017 tax law, “people who make under $75,000 will have their taxes raised in 2021 and every 2 years after that until 2027.”",barely-true,05-02-2021
16,/factchecks/2021/feb/05/stefan-mychajliw/erie-countys-health-commissioner-paid-roughly-same/,"""The (Erie Co., N.Y.) health commissioner makes more than the governor, the vice president of the United States, and has a salary that is comparable to Dr. Anthony Fauci.”
",mostly-true,05-02-2021
17,/factchecks/2021/feb/05/elaine-luria/elaine-luria-reverses-pledge-refuse-corporate-pac-/,On accepting corporate PAC donations,full-flop,05-02-2021
18,/factchecks/2021/feb/04/christina-blackcloud/iowa-school-choice-law-may-give-tax-dollars-corpor/,"The school voucher bill the Iowa Legislature is considering would ""give your education tax dollars to corporations.""",mostly-true,04-02-2021
19,/factchecks/2021/feb/04/blog-posting/no-there-wasnt-attempted-assassination-against-tru/," “Trump assassination foiled, Deep State in panic mode!”",false,04-02-2021
20,/factchecks/2021/feb/04/facebook-posts/photo-doesnt-show-kavanaugh-protesters-us-capitol/,Photo shows Democratic protesters who “stormed the U.S. Capitol in 2018.”,false,04-02-2021
21,/factchecks/2021/feb/04/blog-posting/denzel-washington-praised-police-he-didnt-say/,"Says Denzel Washington said, “I support police over BLM, don’t put them down!”",barely-true,04-02-2021
22,/factchecks/2021/feb/04/kevin-mccarthy/3-times-kevin-mccarthy-has-talked-about-qanon/,“I don’t even know what (QAnon) is.”,false,04-02-2021
23,/factchecks/2021/feb/04/instagram-posts/no-biden-administration-didnt-officially-lower-age/,Says Joe Biden “has officially lowered the age of consent to 5 years old.”,pants-fire,04-02-2021
24,/factchecks/2021/feb/04/facebook-posts/joe-biden-has-not-canceled-student-loan-debt/,"Joe Biden ""really did wipe away"" student loan debt.",false,04-02-2021
25,/factchecks/2021/feb/03/jim-steineke/no-evers-cannot-unilaterally-ok-new-unemployment-s/,Gov. Tony Evers “has the authority and revenue necessary” to upgrade the Wisconsin unemployment system without the Legislature.,barely-true,03-02-2021
26,/factchecks/2021/feb/03/viral-image/no-photo-doesnt-show-white-house-dark-after-biden-/,The White House was dark for 10 nights in a row.,false,03-02-2021
27,/factchecks/2021/feb/03/youtube-videos/no-capitol-wasnt-raided-feb-2/,“US Capitol raided 2/2/21.”,false,03-02-2021
28,/factchecks/2021/feb/03/tom-cotton/tom-cotton-wrong-theres-no-way-screen-immigrants/,"""A lot of these migrants that are coming, we have no way to screen their backgrounds for either health or for security.""",false,03-02-2021
29,/factchecks/2021/feb/02/facebook-posts/biden-administration-did-not-dictate-specific-chan/,Says Joe Biden has “allowed males to compete in girls’ sports.”,false,02-02-2021
0,/factchecks/2021/feb/02/viral-image/no-isnt-photo-rachel-levines-family/,Photo shows Rachel Levine’s family.,pants-fire,02-02-2021
1,/factchecks/2021/feb/02/facebook-posts/no-myanmar-didnt-use-dominion-voting-systems-its-e/,“Myanmar used Dominion Voting Systems.”,false,02-02-2021
2,/factchecks/2021/feb/02/donald-trump-jr/donald-trump-jr-distorts-trumps-war-record/,“Donald Trump is the first president in modern history (who) did not start a new war.”,barely-true,02-02-2021
3,/factchecks/2021/feb/02/blog-posting/no-facebook-didnt-try-shut-down-gavin-newsom-recal/,Facebook tried to “shut down” the campaign to recall California Gov. Gavin Newsom.,false,02-02-2021
4,/factchecks/2021/feb/02/facebook-posts/facebook-post-misrepresents-pelosi-stock-trade-bid/,Says Nancy Pelosi bought $1.25 million in Tesla stock the day before Joe Biden signed an order “for all federal vehicles” to be electric.,barely-true,02-02-2021
5,/factchecks/2021/feb/02/viral-image/no-hm-didnt-advertise-kkk-sweatshirt/,"H&M advertised a sweatshirt that said, “Koolest Kid in the Klan.”",false,02-02-2021
6,/factchecks/2021/feb/02/chuck-grassley/why-are-insulin-prices-going-chuck-grassley-explai/,"Insulin prices have ""gone THRU THE ROOF for patients/taxpayers bc of manufacturer, health plan & PBM biz practices.""",true,02-02-2021
7,/factchecks/2021/feb/02/tony-evers/evers-right-unemployment-benefits-harder-access-go/,"""The Legislature spent the last decade passing laws deliberately making it even harder for people to access these critical supports when they need it most, exacerbating the problems with our already-outdated system.”",half-true,02-02-2021
8,/factchecks/2021/feb/02/jenna-wadsworth/elaine-marshall-has-won-more-statewide-races-anyon/,"North Carolina Secretary of State Elaine Marshall ""has won more statewide races than probably anyone else alive.""",true,01-02-2021
9,/factchecks/2021/feb/01/ryan-fournier/biden-administration-didnt-lose-20-million-covid-1/,“The Biden administration lost 20 million COVID vaccines.”,false,01-02-2021
10,/factchecks/2021/feb/01/facebook-posts/facebook-post-misleads-congressional-health-care-b/,"Congressional benefits include “free health care, outrageous retirement packages, 67 paid holidays, three weeks paid vacation, unlimited paid sick days.”",barely-true,01-02-2021
11,/factchecks/2021/feb/01/facebook-posts/no-proof-voting-system-michigan-was-designed-creat/,An “audit report” found that a voting system used in Michigan in the 2020 presidential election was designed to “create systemic fraud.”,false,01-02-2021
12,/factchecks/2021/feb/01/blog-posting/who-did-not-say-you-dont-need-wear-mask/,“WHO now saying you do not need to wear a mask.”,false,01-02-2021
13,/factchecks/2021/jan/29/instagram-posts/no-masks-dont-have-negative-effects-68-children/,Masks have negative impacts on 68% of children.,false,29-01-2021
14,/factchecks/2021/jan/29/facebook-posts/yes-bidens-inauguration-was-legitimate-no-isnt-mov/,Says Joe Biden’s inauguration was fake and he is not the legitimate president.,pants-fire,29-01-2021
15,/factchecks/2021/jan/29/facebook-posts/no-evidence-biden-said-i-dont-know-what-im-signing/,"Says Joe Biden said, “I don’t know what I’m signing,” while signing a document.",false,29-01-2021
16,/factchecks/2021/jan/29/facebook-posts/us-military-arresting-congress-s-pants-fire-ridicu/,“U.S. military at the White House arresting Congress.”,pants-fire,29-01-2021
17,/factchecks/2021/jan/29/marco-rubio/marco-rubio-falsely-claims-former-leaders-are-pros/,"""Only in the Third World do you see this habitual use of prosecutions of former leaders.”",false,29-01-2021
18,/factchecks/2021/jan/29/kevin-brady/texas-rep-misses-distinction-between-new-and-exist/,"Says that Biden’s ban on new federal leases will kill 120,000 Texas jobs.",half-true,29-01-2021
19,/factchecks/2021/jan/29/joe-biden/joe-biden-clean-energy-provide-84-new-electric-pow/,“84% of all new electric capacity planned to come onto the electric grid this year is clean energy.”,mostly-true,29-01-2021
20,/factchecks/2021/jan/29/facebook-posts/post-about-keystone-pipeline-falsely-claims-buffet/,Says Joe Biden canceled the Keystone pipeline because Warren Buffett “donated $58 million” to his campaign.,false,29-01-2021
21,/factchecks/2021/jan/29/facebook-posts/troops-werent-sent-europe-free-trafficked-children/,"""In March 2020 the United States deployed 30,000 troops to Europe to ... free child-trafficked children and arrest deep state cabal members.""",false,29-01-2021
22,/factchecks/2021/jan/28/facebook-posts/biden-fracking-policy-still-doesnt-amount-full-ban/,Says Joe Biden is “following through with a fracking ban.”,barely-true,28-01-2021
23,/factchecks/2021/jan/28/facebook-posts/no-proof-biden-orders-caused-sudden-corn-soybean-p/,"Soybeans dropped 70 cents and corn 50 cents per bushel in two days, causing farmers to lose big money, “thanks to Biden’s executive orders.”",barely-true,28-01-2021
24,/factchecks/2021/jan/28/facebook-posts/no-bidens-didnt-invest-their-family-fortune-ukrani/,“Biden invested the entire family fortune in Ukraine gas and oil. Then shuts down Keystone pipeline. Starting to get the picture.”,false,28-01-2021
25,/factchecks/2021/jan/28/scott-walker/walker-overreaches-claiming-senate-cant-convict-tr/,“The U.S. Senate cannot convict a former President.”,barely-true,28-01-2021
26,/factchecks/2021/jan/28/facebook-posts/no-facebooks-recent-logout-glitch-not-related-its-/,"Says Facebook recently logged users out to track their “off Facebook activity” involving bank accounts, emails and other apps.",false,28-01-2021
27,/factchecks/2021/jan/28/charlie-kirk/biden-did-not-admit-hes-governing-dictator/,"""Joe Biden admits he is governing like a 'dictator.'""",false,28-01-2021
28,/factchecks/2021/jan/28/jennifer-boysko/us-only-industrialized-nation-no-paid-family-leave/,"“The United States is the only industrialized, modernized country that does not already have a paid family medical leave program in place.”",true,28-01-2021
29,/factchecks/2021/jan/27/jim-steineke/steinekes-actions-words-dont-match-covid-19-bill/,Assembly Republicans “have come to the table” and were part of “give and take” compromise on a coronavirus bill.,false,27-01-2021
0,/factchecks/2021/jan/27/instagram-posts/bill-gates-didnt-say-3-billion-people-need-die-rev/,Says Bill Gates said “at least 3 billion people need to die” from the planet.,false,27-01-2021
1,/factchecks/2021/jan/27/marco-rubio/how-joe-bidens-first-executive-orders-compare-past/,"Says Joe Biden “has issued more executive fiats than anyone in such a short period of time, ever, more than Obama, more than Trump, more than anyone.”",true,27-01-2021
2,/factchecks/2021/jan/27/facebook-posts/no-bidens-rolex-didnt-belong-his-late-son-beau/,Says Biden's Rolex belonged to his late son Beau.,false,27-01-2021
3,/factchecks/2021/jan/27/ron-klain/trump-vaccine-plan-left-logistics-states-it-did-ex/,"""The process to distribute the vaccine, particularly outside of nursing homes and hospitals out into the community as a whole, did not really exist when we came into the White House.""",barely-true,27-01-2021
4,/factchecks/2021/jan/27/mandy-cohen/nc-health-officials-clarify-number-spoiled-covid-1/,Says the number of spoiled coronavirus vaccines in North Carolina is “very small ... in the tens.”,half-true,26-01-2021
5,/factchecks/2021/jan/26/facebook-posts/no-evidence-trump-offered-his-hotel-national-guard/,"Says Donald Trump offered his hotel “to our troops to sleep in after they were put in a car garage.”
",false,26-01-2021
6,/factchecks/2021/jan/26/facebook-posts/no-evidence-covid-19-vaccine-caused-hank-aarons-de/,Hank Aaron’s death was caused by a COVID-19 vaccine.,false,26-01-2021
7,/factchecks/2021/jan/26/james-tedisco/how-bad-have-new-york-states-recent-population-los/,"“New York leads the nation in out-migration of residents, with 126,000 people leaving last year and over one million in the past decade.”",half-true,26-01-2021
8,/factchecks/2021/jan/26/facebook-posts/biden-did-back-long-border-fence-2006-comparison-2/,"
Says a video shows Joe Biden boasted in 2006 “about voting for ‘700 miles of fence’” and “talking about immigration in some entirely different ways than he does today.”",half-true,26-01-2021
9,/factchecks/2021/jan/26/colin-schmitt/sweeping-claim-about-safety-youth-sports-lacks-evi/,"“We have scientific data, from all different levels, but particularly from the high school sports levels, from numerous different states that shows that it is safe to play what New York is considering high-risk sports.”",barely-true,26-01-2021
10,/factchecks/2021/jan/26/l-lin-wood/pro-trump-lawyer-falsely-claims-biden-illegal-pres/,"“I believe, without having definitive proof, that the military is in charge of our country ... because Joe Biden is an illegal president.”",pants-fire,26-01-2021
11,/factchecks/2021/jan/26/rick-scott/paris-climate-agreement-easier-china-and-india-us/,"The Paris Climate Agreement is “bad for America,” because it ""does nothing to hold real polluters, like Communist China and India, accountable.""",barely-true,26-01-2021
12,/factchecks/2021/jan/26/tony-evers/gov-tony-evers-money-claim-about-increase-general-/,"""We put $330 million in general school aids — the largest in more than a decade.""",true,26-01-2021
13,/factchecks/2021/jan/25/facebook-posts/biden-was-not-sworn-illuminati-bible/,"Joe Biden was sworn in on a ""Masonic/Illuminati Bible.""",pants-fire,25-01-2021
14,/factchecks/2021/jan/25/facebook-posts/no-calif-rep-maxine-waters-didnt-say-trump-support/,Says Maxine Waters said Trump supporters are “not welcome here” and “we must welcome everyone who crosses our borders.”,barely-true,25-01-2021
15,/factchecks/2021/jan/25/restoration-pac/biden-didnt-spark-migrant-caravan-question-loyalty/,Says President Joe Biden sparked a migrant caravan from Honduras and questioned the loyalty of U.S. troops at the inauguration.,barely-true,25-01-2021
16,/factchecks/2021/jan/25/viral-image/photos-show-biden-secret-service-agent-not-chinese/,Photos show Joe Biden with a “Chinese handler.”,pants-fire,25-01-2021
17,/factchecks/2021/jan/25/glenn-grothman/no-democrats-are-not-eliminating-right-americans-c/,"A majority of Americans have voted for a party that … wants a world in which you cannot call your parents mom and dad.""",false,25-01-2021
18,/factchecks/2021/jan/22/jeremy-spike-cohen/no-biden-administration-didnt-label-libertarians-t/,Says the Biden administration labeled Libertarians terrorists.,false,22-01-2021
19,/factchecks/2021/jan/22/instagram-posts/national-guard-didnt-snub-bidens-inaugural-motorca/,National Guard members turned their backs on Biden’s motorcade on Inauguration Day.,false,22-01-2021
