,url,headline,date,time
12,https://factcheck.afp.com/residents-are-advised-not-required-take-covid-19-precautions,"Residents are advised, but not required, to take COVID-19 precautions",02-09-2020,19:34
13,https://factcheck.afp.com/trump-makes-false-claims-about-covid-19-testing,Trump makes false claims about COVID-19 testing,06-05-2020,22:15
14,https://factcheck.afp.com/misleading-mask-graphic-claims-show-exact-chance-covid-19-spread,Misleading mask graphic claims to show exact chance of COVID-19 spread,05-05-2020,17:53
0,https://factcheck.afp.com/no-evidence-novel-coronavirus-was-spreading-us-early-november-2019,No evidence novel coronavirus was spreading in US as early as November 2019,30-04-2020,21:02
1,https://factcheck.afp.com/posts-misrepresent-eligibility-us-covid-19-stimulus-payments,Posts misrepresent eligibility for US COVID-19 stimulus payments,28-04-2020,23:18
2,https://factcheck.afp.com/fake-hiring-phone-numbers-shared-online-us-unemployment-surges,Fake hiring phone numbers shared online in US as unemployment surges,27-04-2020,22:18
3,https://factcheck.afp.com/trumps-idea-treat-covid-19-disinfectant-could-cause-deaths,Trump's idea to treat COVID-19 with disinfectant could cause deaths,24-04-2020,22:37
4,https://factcheck.afp.com/misleading-coronavirus-information-falsely-attributed-johns-hopkins,Misleading coronavirus information falsely attributed to Johns Hopkins,02-09-2020,18:44
5,https://factcheck.afp.com/trump-did-not-post-tweet-about-h1n1-pandemic-2009,Trump did not post this tweet about H1N1 pandemic in 2009,23-04-2020,15:49
6,https://factcheck.afp.com/posts-claim-children-covid-19-must-go-hospitals-alone,Posts claim children with COVID-19 must go to hospitals alone,02-09-2020,19:35
7,https://factcheck.afp.com/post-gives-inaccurate-surgical-mask-instructions-during-covid-19-pandemic,Post gives inaccurate surgical mask instructions during COVID-19 pandemic,02-09-2020,19:35
8,https://factcheck.afp.com/false-zinc-and-tonic-covid-19-cure-floods-social-media,False zinc and tonic COVID-19 ‘cure’ floods social media,17-04-2020,23:27
9,https://factcheck.afp.com/fauci-not-alone-saying-hydroxychloroquine-unproven-against-covid-19,Fauci not alone in saying hydroxychloroquine unproven against COVID-19,19-04-2020,17:05
10,https://factcheck.afp.com/posts-list-phone-sex-numbers-helplines-track-us-stimulus-payments,Posts list phone sex numbers as helplines to track US stimulus payments,17-04-2020,21:50
11,https://factcheck.afp.com/democrats-did-vote-legislation-combat-novel-coronavirus-crisis,Democrats did vote for legislation to combat the novel coronavirus crisis,15-04-2020,22:24
12,https://factcheck.afp.com/face-mask-ad-posted-during-coronavirus-crisis-claims-stock-images-show-infection-hit-family,Face mask ad posted during coronavirus crisis claims stock images show infection-hit family,02-09-2020,17:11
13,https://factcheck.afp.com/false-facts-usps-finances-resurface-facebook,False ‘facts’ on USPS finances resurface on Facebook,25-08-2020,16:47
14,https://factcheck.afp.com/photo-does-not-show-nurses-treating-covid-19-patients-italy,Photo does not show nurses treating COVID-19 patients in Italy,09-04-2020,21:58
0,https://factcheck.afp.com/these-10-tips-preventing-covid-19-contain-false-information,These 10 tips for preventing COVID-19 contain false information,09-04-2020,21:35
1,https://factcheck.afp.com/ceos-these-companies-did-not-all-step-down-during-novel-coronavirus-crisis,CEOs of these companies did not all step down during novel coronavirus crisis,07-04-2020,23:10
2,https://factcheck.afp.com/misleading-posts-claim-ventilators-are-stuck-new-york-warehouse,Misleading posts claim ventilators are ‘stuck’ in New York warehouse,03-04-2020,23:10
3,https://factcheck.afp.com/calling-number-will-not-get-you-food-aid-us,Calling this number will not get you food aid in the US,02-04-2020,23:03
4,https://factcheck.afp.com/photos-vaping-illness-patients-used-make-false-covid-19-claim,Photos of vaping illness patients used to make false COVID-19 claim,02-04-2020,20:38
5,https://factcheck.afp.com/false-claims-patents-fuel-novel-coronavirus-conspiracy-theories-online,False claims on patents fuel novel coronavirus conspiracy theories online,03-04-2020,16:09
6,https://factcheck.afp.com/hemingway-phrase-misrepresented-trump-and-biden-statement-covid-19-death-toll,Hemingway phrase misrepresented as Trump and Biden statement on COVID-19 death toll,01-04-2020,21:50
7,https://factcheck.afp.com/wet-wipes-not-recommended-use-diy-coronavirus-protection-masks,Wet wipes not recommended for use as DIY coronavirus protection masks,02-09-2020,17:50
8,https://factcheck.afp.com/inhaling-steam-will-not-treat-or-cure-novel-coronavirus-infection,Inhaling steam will not treat or cure novel coronavirus infection,26-03-2020,21:36
9,https://factcheck.afp.com/us-social-media-users-mischaracterize-canadas-covid-19-aid-package,US social media users mischaracterize Canada’s COVID-19 aid package,26-03-2020,19:25
10,https://factcheck.afp.com/meme-does-not-show-fully-stocked-shelves-during-swine-flu-pandemic,This meme does not show fully-stocked shelves during swine flu pandemic,26-03-2020,15:58
11,https://factcheck.afp.com/photo-covid-19-rail-tanker-not-genuine-0,Photo of ‘COVID-19’ rail tanker is not genuine,25-03-2020,20:36
12,https://factcheck.afp.com/misleading-covid-19-flyer-falsely-linked-us-veterans-affairs-hospital,Misleading COVID-19 flyer falsely linked to US Veterans Affairs hospital,23-03-2020,21:38
13,https://factcheck.afp.com/hot-air-saunas-hair-dryers-wont-prevent-or-treat-covid-19,"Hot air from saunas, hair dryers won’t prevent or treat COVID-19",23-03-2020,15:47
14,https://factcheck.afp.com/false-posts-claim-covid-19-existed-2019-use-animal-vaccines-proof,"False posts claim COVID-19 existed before 2019, use animal vaccines as proof",29-04-2020,11:33
0,https://factcheck.afp.com/major-disease-outbreaks-are-not-tied-us-election-years,Major disease outbreaks are not tied to US election years,18-03-2020,19:16
1,https://factcheck.afp.com/consuming-silver-particles-will-not-prevent-or-treat-novel-coronavirus,Consuming silver particles will not prevent or treat novel coronavirus,08-04-2020,22:57
2,https://factcheck.afp.com/donating-blood-us-does-not-get-you-novel-coronavirus-test,Donating blood in US does not get you a novel coronavirus test,12-03-2020,14:30
3,https://factcheck.afp.com/trump-spreads-misleadingly-edited-videos-biden,Trump spreads misleadingly edited videos of Biden,09-03-2020,22:20
4,https://factcheck.afp.com/coronavirus-hoax-spreads-online-after-rush-limbaugh-broadcast,Coronavirus hoax spreads online after Rush Limbaugh broadcast,04-03-2020,21:55
5,https://factcheck.afp.com/us-disease-experts-did-not-issue-novel-coronavirus-related-facial-hair-guide,US disease experts did not issue novel coronavirus-related facial hair guide,04-03-2020,21:49
6,https://factcheck.afp.com/elizabeth-warren-did-not-say-abortion-same-getting-tonsils-out,Elizabeth Warren did not say an abortion is the same as getting tonsils out,03-03-2020,22:59
7,https://factcheck.afp.com/coronavirus-protection-masks-hawked-misleading-video-ad-facebook,‘Coronavirus protection’ masks hawked in misleading video ad on Facebook,06-04-2020,19:23
8,https://factcheck.afp.com/sanders-not-proposing-52-percent-tax-minimum-wage-incomes,Sanders is not proposing a 52-percent tax on minimum-wage incomes,27-02-2020,19:04
9,https://factcheck.afp.com/bloomberg-campaign-tweets-fake-sanders-quotes,Bloomberg campaign tweets fake Sanders quotes,25-02-2020,21:52
10,https://factcheck.afp.com/henry-kissinger-says-pro-trump-quotes-are-inventions,Henry Kissinger says pro-Trump quotes are ‘inventions’,25-02-2020,20:37
11,https://factcheck.afp.com/trump-campaign-makes-false-claim-about-buttigieg-remarks-health-insurance,Trump campaign makes false claim about Buttigieg remarks on health insurance,21-02-2020,19:51
12,https://factcheck.afp.com/hoax-video-claims-kobe-bryants-widow-died-suicide,Hoax video claims Kobe Bryant’s widow died by suicide,24-02-2020,21:26
13,https://factcheck.afp.com/bloomberg-posts-misleading-video-about-rivals-after-debate-debut,Bloomberg posts misleading video about rivals after debate debut,20-02-2020,22:20
14,https://factcheck.afp.com/nevada-early-voting-rules-spark-claims-voter-suppression,Nevada early voting rules spark claims of voter suppression,20-02-2020,16:46
0,https://factcheck.afp.com/nra-misrepresents-biden-remark-guns,NRA misrepresents Biden remark on guns,18-02-2020,17:13
1,https://factcheck.afp.com/nancy-pelosi-not-being-fined-ripping-donald-trumps-speech,Nancy Pelosi is not being fined for ripping up Donald Trump's speech,11-02-2020,17:06
2,https://factcheck.afp.com/lysol-product-labels-are-not-evidence-novel-coronavirus-conspiracy,Lysol product labels are not evidence of a novel coronavirus conspiracy,02-09-2020,19:33
3,https://factcheck.afp.com/bloomberg-ad-used-obama-era-migrant-detention-footage-criticize-trump,Bloomberg ad used Obama-era migrant detention footage to criticize Trump,07-02-2020,20:39
4,https://factcheck.afp.com/ron-howard-politically-outspoken-he-did-not-write-facebook-post,"Ron Howard is politically outspoken, but he did not write this Facebook post",10-02-2020,19:25
5,https://factcheck.afp.com/pelosi-did-not-pledge-resign-if-impeachment-fails,Pelosi did not pledge to resign if impeachment ‘fails’,03-02-2020,23:47
6,https://factcheck.afp.com/no-comedian-tim-allen-did-not-write-pro-trump-post,"No, comedian Tim Allen did not write this pro-Trump post",31-01-2020,00:46
7,https://factcheck.afp.com/fake-george-washington-quotes-guns-spread-online,Fake George Washington quotes on guns spread online,28-01-2020,23:24
8,https://factcheck.afp.com/top-us-democrat-pelosi-did-not-raid-social-security-fund-impeachment,Top US Democrat Pelosi did not raid Social Security to fund impeachment,27-01-2020,20:58
